name,price,url,warning_text,img_src
A Gathering of Shadows (Shades of Magic #2),£44.81,http://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c3/1a/c31af6fddfa452d9d746a599f35dcc01.jpg
A Summer In Europe,£44.34,http://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6c/e3/6ce3003931701c7a3fd5354917538ea9.jpg
A Year in Provence (Provence #1),£56.88,http://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/8b/81/8b81cd9b2c8f89a12099a80bed1c4911.jpg
An Unquiet Mind: A Memoir of Moods and Madness,£21.30,http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/e5/65/e56540f5e29286f3d7a1e3eb1912b61f.jpg
Better Homes and Gardens New Cook Book,£39.61,http://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/71/21/712105c4429489160c7a6f9e4824fcc6.jpg
Catherine the Great: Portrait of a Woman,£58.55,http://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/37/3a/373af6af58a00ca69602d74b81951ac4.jpg
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",£36.39,http://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/c7/11/c7117547293ca3bb7a6a78e6603f2f8e.jpg
Deception Point,£40.32,http://books.toscrape.com/catalogue/deception-point_426/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/65/6d/656d264685962b55ff14fb310b0ae747.jpg
"Fruits Basket, Vol. 6 (Fruits Basket #6)",£20.96,http://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cd/b5/cdb5bd3a70cd857879120b4a90192bda.jpg
Fun Home: A Family Tragicomic,£56.59,http://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/48/c1/48c15c510ce0089db10a4f5f9fce7ecd.jpg
"Girl, Interrupted",£42.14,http://books.toscrape.com/catalogue/girl-interrupted_429/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9d/6c/9d6c5f23127bf494bc226daa02bc7daf.jpg
Give It Back,£18.32,http://books.toscrape.com/catalogue/give-it-back_430/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/15/d4/15d444bf7fc91c7ced84e73ec99d711d.jpg
How to Stop Worrying and Start Living,£46.49,http://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/64/0c/640cfc86cd3943cef402dc6082497eec.jpg
Me Before You (Me Before You #1),£19.02,http://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/81/c3/81c36cb2510dc47892dde52f3989a53f.jpg
In Cold Blood,£49.98,http://books.toscrape.com/catalogue/in-cold-blood_432/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/78/52/7852b87face58f30b46004a4a4270f2d.jpg
Musicophilia: Tales of Music and the Brain,£46.58,http://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ef/e7/efe7be2e15323d5bee36c37e953b1cad.jpg
In the Woods (Dublin Murder Squad #1),£38.38,http://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/13/47/13470484ded8c835ce03b662fc863a1a.jpg
Mere Christianity,£48.51,http://books.toscrape.com/catalogue/mere-christianity_435/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d7/ce/d7ce17649c77c9addfcf265012d0436e.jpg
Pride and Prejudice,£19.27,http://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/6a/87/6a8706826789aa47fbbb8a2459b4c616.jpg
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,£30.60,http://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1e/d2/1ed2c2f8f406ed7ed90a58f73d4f1058.jpg
Tell the Wolves I'm Home,£50.96,http://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/78/48/784872c69237efaf5df8c0282280ff05.jpg
The Barefoot Contessa Cookbook,£59.92,http://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/5f/c1/5fc1de838c428ae58f3a9ec08825d179.jpg
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,£48.67,http://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/be/98/be98641184d97b2fad1bc6c90c571b80.jpg
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",£47.31,http://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/b9/e6/b9e66a23fe4b95c426409bad86058152.jpg
The Expatriates,£44.58,http://books.toscrape.com/catalogue/the-expatriates_401/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/4a/96/4a96cd8c43ea6c74d5b8d9ce1d47c187.jpg
World Without End (The Pillars of the Earth #2),£32.97,http://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/58/b5/58b5730dd82cbcf6560cf0ab8b56cd9f.jpg
The False Prince (The Ascendance Trilogy #1),£56.00,http://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/36/b1/36b1333456d4c6b28e90d1157d37bc0e.jpg
The Fault in Our Stars,£47.22,http://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/4f/96/4f96ae30d8aefab78b9c8005197eb85f.jpg
The Firm,£45.56,http://books.toscrape.com/catalogue/the-firm_404/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/30/64/3064d8c687f770efea3fabeac0cd2d6f.jpg
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,£42.91,http://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/52/74/5274c64fbcb7ce4bbf427ed751f6cada.jpg
The Grand Design,£13.76,http://books.toscrape.com/catalogue/the-grand-design_405/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9b/69/9b696c2064d6ee387774b6121bb4be91.jpg
The Hiding Place,£55.91,http://books.toscrape.com/catalogue/the-hiding-place_406/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/74/92/74927818a922712c13999a8043f7f35c.jpg
The Little Paris Bookshop,£24.73,http://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/ed/25/ed2540d08b66683313ffee9241bfd926.jpg
The Metamorphosis,£28.58,http://books.toscrape.com/catalogue/the-metamorphosis_409/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/9b/33/9b33c3c40c8d27054a3edf96cbf6a2fb.jpg
The Power Greens Cookbook: 140 Delicious Superfood Recipes,£11.05,http://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/21/65/21651189fd05220e11ea5a1bd99ce58b.jpg
The Raven Boys (The Raven Cycle #1),£57.74,http://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/68/b0/68b05bbf33c6b8e2914f35ad14a0d2d8.jpg
The Raven King (The Raven Cycle #4),£30.57,http://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/2f/7f/2f7f108c7b56c6adac8510eb43ff4f79.jpg
The Secret Garden,£15.08,http://books.toscrape.com/catalogue/the-secret-garden_413/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/f1/78/f17805e88aed31aae352ab250b2a379d.jpg
This Is Your Brain on Music: The Science of a Human Obsession,£38.40,http://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/d8/d3/d8d3a16113069ccde25da34483a583fb.jpg
Two Summers,£14.64,http://books.toscrape.com/catalogue/two-summers_415/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/cd/1a/cd1ab47070ea1662d4917d7ad483ed53.jpg
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,£53.68,http://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/1f/5a/1f5a1bea2bd3e38dc105a7fe33a08826.jpg
Where She Went (If I Stay #2),£41.73,http://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html, This is a demo website for web scraping purposes. Prices and ratings here were randomly assigned and have no real meaning.,../../media/cache/0c/f9/0cf93861d70a35c3d8deaa265a630e35.jpg
